tta1,tta2,tta3,tta4,tta5,tta6,tta7,tta8,tta9,tta10,tta11,tta12,tta13,tta14,tta15,tta16,tta17,tta18,tta19,tta20,tta21,tta22,tta23,tta24,tta25,tta26,tta27,tta28,tta29,tta30,tta31
-2.299,0,0,0,0,-1.032,-0.3903,-3.887,0,0,-1.886,0,0,0,0,0,0,0,-1.725,-0.6555,0.03604,-8.288,0,-0.1812,0,0,0.4227,-5.13,-0.266,0,-4.563
-3.629,0,0,0,0,-2.663,-4.792,-1.755,0,0,-1.656,0,0,0,-3.967,0,0,0,-2.162,-0.8237,0,-4.572,-2.068,-1.847,0,0,0,-2.035,0.4729,0,-4.322
-7.88,0,0,0,0,-2.218,-3.549,0,-0.1728,0,-2.318,0,0,0,-1.019,0,0,0,-1.773,-0.8695,0.9767,-1.333,0,0.2019,0,0,0,-1.312,1.723,0,-2.037
0,0,0,0,0,0,-4.389,0,2.679,0,-4.353,0,0,0,0,0,0.4301,0,-3.888,-0.7215,-3.898,-4.106,0,0,0,0.4151,0,-7.365,3.234,0,-4.382
-3.691,0,0,0,-5.818,0,0,0,1.053,0,-4.563,0,0.6834,0,0,0,1.265,0,-1.911,-0.8882,-2.626,-1.543,0,-2.522,-2.068,0,0,-0.6971,1.942,0.2634,0
-2.145,-0.1477,0,0,0.6295,-5.584,-3.394,0,-0.04707,0,-5.42,0,-0.1465,0,0,0,0,0,-2.002,0,0,-3.176,0,-2.735,0.4825,0,0,0.0221,0,0,-2.279
-1.025,0.3438,0,0,0,-3.972,-2.665,0.3216,-2.515,0,-1.668,0,-0.8882,0,0.06931,0,0,0,-1.094,0,0,-4.557,0,-0.5553,0,0,-0.1045,-2.751,0,0,-8.307
-8.264,-0.5647,0,0,0,-2.111,-2.373,-5.941,1.032,-2.686,-3.593,0,0,0,-1.108,0,0,0,-1.352,0,-1.749,-5.552,0,-1.848,0,-1.116,0.8583,0,0.1261,0,-2.783
-9.318,-1.89,0,-0.5974,0,-3.872,-4.361,0,2.882,0,-3.719,0,0,0,-4.382,0.093,0,0,-1.985,0,-6.987,-2.704,0,-3.649,0,-0.9195,0,0,-0.1603,0,-6.537
-6.475,0,0,0,-3.97,-1.769,0,0,1.323,0,-1.422,-4.093,0,2.221,0,0.8593,0,0,-0.6052,0,-3.322,-1.966,0,0,0,-1.374,0,0,0,0,-3.178
0,0,0,0,-1.423,0,-0.8315,0,0,0,-5.523,0.2876,0,0,0,0.8627,0,0,-2.317,0,-2.582,-1.14,0,0,0,0,0,-0.6107,0,0.04362,-3.003
-5.115,0,0,-0.08354,0,0,-2.581,0,0,0,-3.041,-0.7392,0,0,0,0.6156,0,0,-2.048,0,-2.32,0,0,0,0,0,-0.5834,-2.942,0,-0.4937,-2.156
0,0,-2.948,0,-2.314,0,-1.638,0,0,0,-2.72,-3.762,0,0.7155,-1.808,0,1.343,0,-1.282,0,-1.621,0,0,0,0,0,-1.005,-2.52,0,-0.6582,0
0,0,-7.392,0,-0.9555,0,0,0,0,3.37,-6.325,-0.4002,0,0,-4.949,0,0.5901,0,-0.5056,0,0,0,0,0,0,0,-1.831,-6.794,0.4025,0,0
0,0,-3.258,0,0,0,0,0,0,3.072,-7.325,0,0,0,-2.34,-2.393,0,0,-3.474,0,-3.361,-4.951,0,0,0,0,0,-3.246,0.1721,0,-5.341
0,-1.831,-4.148,0,-4.337,-1.858,0,0,0,1.989,-5.2,0,0,0,0.4584,0,0,0,-2.337,0,0,-4.264,0,0,0,0,-0.03946,-2.218,1.459,0,-6.964
0,-1.255,-1.819,0,0,-3.147,0,0,2.184,2.067,-5.86,0,-3.34,0,0,0,-1.727,0,-2.434,0,-5.06,1.035,0,0,0,0,0.7747,-4.302,2.057,0,-1.079
0,-0.212,-1.184,0,0,0,0,0,0,1.624,-3.942,0,0,0,0,0,0,0,-2.163,0,-4.325,0,0,-0.01396,-2.073,0,-1.665,-4.444,0.285,0,0
-3.62,-1.086,-2.361,0,-1.132,0,0,0,0,0,-5.715,-1.537,-0.7719,0,2.024,0,0,0,-2.056,0,-2.062,-3.99,0,-0.9341,-0.6273,0,0,-2.072,1.22,0,0
-1.662,0,-2.018,0,-0.002196,-4.373,0,-1.984,2.146,0,-4.282,0,0,0.6978,0,0,0,0,-1.166,0,-1.96,-3.382,0,-1.365,0.7406,0,0,-2.767,0.713,-1.638,0
0,0,-0.09661,0,0.1216,-3.025,0,-1.427,1.021,0,-4.296,0,0.3226,1.527,0,0.4584,0,0,-1.995,0,-3.226,-1.578,1.099,-1.125,0,0,0,-5.572,0,0.7502,1.842
0,0,0,0,-3.78,-2.862,0,-3.47,0.7044,0,-3.086,0,0,2.117,0,0,0,0,-2.409,0,-0.07149,0,1.592,-2.03,0,0.4577,0,-3.764,0,0,0
-6.692,0,0,0,-3.201,-4.834,0,-2.914,1.796,1.658,0,0,0.3933,1.035,0,0,0,0,-1.546,0,-2.786,-1.376,-2.275,-2.754,0,0,0,-6.065,0,0,0
-4.932,0,0.9149,0,-3.771,-2.478,0,-3.227,0,0.3561,0,0,0,-0.08468,-1.353,0,0,0,-1.791,0,-1.945,-1.019,-1.146,-2.803,0,0,0,-2.742,0,0,0
-2.132,0,-1.875,0,-2.608,-1.341,0,0,0,1.292,0,0,0,0,-6.659,0,0,0,-0.4382,-0.2801,0,-3.184,0.6654,-2.158,-1.846,0,0,-3.804,0,0,-5.888
-6.042,0.7231,-1.449,0,0,-0.3515,0.1052,-1.986,1.366,0,0,-3.995,0,0,-3.562,0,0,0,-1.114,-1.431,0,-4.244,0.8264,-2.797,-1.194,0,0,-2.403,0,0,-5.175
-5.084,-0.03324,1.427,0,0,-3.527,-2.471,-2.58,2.094,0,0,-0.571,0,0,0,0,0.4254,0,-2.484,-0.5965,0,-1.431,0,-0.974,0,0,0,-6.539,0,0,-2.626
-2.937,0,-1.121,0,0,0,-1.123,-2.298,0.4923,0,-2.271,0,0,0.5791,0,-0.4277,-0.4669,0,-1.417,-1.197,0.2651,-5.555,0,-0.8623,0,0,0,-5.876,0,0,0
-4.159,0,-5.398,0,0,0,0,-0.8586,0,0,-2.236,0,0,-0.08408,-7.398,0.04542,-1.736,0,0,-2.005,0,0,0,-0.7769,0,0,0,-2.865,-0.02764,0.4041,0
-5.417,0,-2.565,-0.0897,0,0,-0.8453,0,0,0,0,0,0,0.3118,-2.101,-0.872,-0.8026,0,0,-0.6446,-1.699,-3.848,0,-1.457,0,0,0,-6.19,1.354,-0.1788,0
-0.3344,0,-3.579,-0.1462,0,-2.925,-1.855,0,0,0,0,0,0,0,-6.394,-0.006478,0,0,0,0,-5.745,-2.643,0,-1.638,0,0,0,-6.409,1.785,0,-7.902
-5.106,0,-3.438,0,-0.5669,0,-0.7868,-1.516,0,0,0,0,0,0,-3.573,0,0,0,0,-1.238,-5.611,0,0,-1.652,0,-1.519,0,-2.645,2.24,0,-4.386
0.4723,0,-4.319,0,0,0,-2.071,0,0,0,0,0,-1.426,0,-1.559,0,0,0,-1.276,0,-5.692,-2.495,0,-1.96,0,0.7406,0,-1.787,1.307,0,0
-0.6507,0,-3.587,0,0,0,-1.06,0,0,0,-4.01,0,-1.916,0,-2.833,0,0,0,-1.092,0,-1.364,0.03191,0,-2.121,0,-0.252,0.4878,-1.235,0,0,-2.216
1.138,-0.1906,0,0,0,0,-2.23,0,0.8328,1.231,-0.6834,0,0,0,-4.34,0,0,0,-1.563,0,-5.675,-3.963,0,-1.804,0,0,-1.007,0,0,0,-4.702
0,0,0,0,0,0,-3.587,-4.745,-3.89,-0.2965,0,0,2.115,0.7445,0,0.1542,0,0,-2.276,0,-1.656,0,0,-3.215,0,0,-1.228,0,0,0,0
0,0,0.2715,0,0,0,-8.451,-3.364,-1.065,0,0,0,0.4902,0,0,1.39,0,0,-2.536,0,-3.332,0,0,-1.099,-1.379,0,-1.031,0,0,1.053,0
-3.294,0,-5.208,0,-4.684,0,0,0,-0.1,0.8163,0,0.9247,0,3.019,-0.1768,0.8487,0,0.4978,-2.676,0,0,0,0,0,-1.662,0,0,-5.675,0.07392,0,0
-6.466,0,-1.832,0,-1.557,0,-2.789,0,-1.096,2.149,0,-2.341,0,1.787,-2.507,0,0,0,-2.265,0,0,0,0,0,0,0,0,-5.882,0.2022,0,0
-2.177,0,-1.39,0,-3.998,0,-4.398,-0.4424,-0.7524,3.037,-2.745,-4.283,-0.563,-1.061,-0.7929,0,0,0,-1.119,0,0,0,0,0,0,0,-1.784,0,0.7594,1.831,0
0.5893,0,-4.394,0,-3.87,0,-6.873,0,-0.6145,3.914,0,-1.441,0,-2.151,0,0,0,0,-0.8139,0,0,-2.193,0.05445,-3.118,0.9289,0,0,-4.635,0.5009,2.065,0
-3.415,0,-7.964,0,-3.181,0.3643,-4.987,0,1.853,5.15,0,-4.274,0,0,0,0,0,0,-1.599,-1.788,0.9689,-2.534,0,0,0,0,0,-0.8955,0,1.444,0
-4.444,0,-1.889,0,0,-3.052,-1.449,0,0,4.67,0.4084,-1.925,0,0,-3.723,0,0,0,-2.557,0,-0.6361,-1.095,0,0,0,0,0,-3.56,0,1.209,0
-4.496,0,-1.922,0,-0.1869,-4.786,-5.334,-1.493,0,4.744,-0.3347,-7.778,1.488,0,-5.085,0,0,-0.2456,-2.112,0,-0.8331,0,0,-2.999,0,0,0,-3.986,0,1.621,1.153
-3.574,0,-6.638,0,-1.912,0,-5.453,-0.5761,0,4.26,0.1609,-3.229,-0.1185,-0.5828,-3.386,0,0,-1.356,-2.175,0,-3.162,0.569,0,0,0,0,0,-1.752,0,0,-3.91
0,0,-2.971,0,-7.387,-6.611,0,0,0,3.205,-1.905,-3.66,-1.101,0,-2.281,0,0,-1.459,-2.528,0,-1.367,0,0,0,0,0,0,0,0,0,-1.184
0,0,-1.853,0,-3.689,-4.567,-0.5521,-4.924,0,3.514,-7.634,-3.681,-2.056,0,-1.537,-0.3281,-0.3251,-0.2939,-1.914,0,-5.929,0,0,0,0,0.4941,0,0,0,0,-6.446
0,0,-2.112,0,-0.9085,-3.482,-0.6626,-2.826,0,1.582,0,-2.664,0,0,-2.107,0,0,0,-1.786,0,-1.381,0,0,0,-0.5613,0,0,0,0,0,0
0,0,0,0,0,-7.437,-1.811,0,0,1.271,0,-0.8575,0,0,0,0,0.35,0,-2.037,0.2463,-3.813,0,0,-2.189,0,-0.3427,0,-4.161,0,0,0
0,0,-5.471,0.4304,-2.611,-0.8299,0,0,0,0,-3.221,-6.784,-1.276,0,-1.406,0.3588,0,0,-2.394,-1.15,0,-5.603,0,-0.5267,0,0,0,-5.929,0,0,0
0,0.1406,-1.322,0,-5.393,-0.5086,0,1.483,1.705,0,0,-1.87,0.479,0,0,0.224,0,-0.0789,-1.869,-0.6836,0,-3.429,-0.01251,-1.821,0,0,0,0,0,-0.3871,0
0,-0.08456,0,0,-1.579,0,0,-4.573,1.245,0,0,0,0,0.3028,0,1.278,-2.947,0.3054,-0.9448,0.09285,-1.638,-4.049,-3.092,-2.764,0,0,0,0,0,1.109,0
0,-1.611,0,0,-1.907,0,0,-3.131,0.9495,0,-2.17,0,0,0.1226,0,2.8,1.314,-0.5492,-2.827,0,-4.319,-4.227,0,0,0,0,0,0.3534,0,0,0
0,-1.144,0,0,-0.5501,-1.327,0,-4.785,0,1.016,-3.404,-2.807,0,1.812,-4.68,1.698,-0.4352,-0.5315,-0.9743,0,-4.254,-1.987,0,0,0,0,0,0,0,0,0
0,-0.7238,0,0,0,-4.273,0,-1.947,0,0,-3.23,0,0,-0.1134,-2.493,1.301,0,-0.2306,-1.6,0,-2.867,-4.723,0,0,0.2693,0,-0.1887,0,0,1.048,0
0.8053,-1.313,0,0,0,-2.444,0,-7.078,-1.157,0,-5.302,0,0,-0.6613,-0.2401,2.089,0,0,-1.591,0,-5.235,-6.256,0,0,0.2026,2.83,0,0,0,0,0
-0.9149,-0.8036,0,0,0,-1.107,0,-4.877,0.2867,0,-1.562,0,0,0,0,1.441,0,0,-1.392,0,0,0.1491,0,0,0,0,0,0,0,0,0
-2.493,0,-4.066,0,0,-3.238,0,-2.715,0,0,-2.037,-3.758,0,0.1837,0,0,0,0,-3.716,0,0,-2.967,0,-2.803,-0.04927,0,0,0,0,0.3785,0
-7.091,0,-3.726,0,-5.164,-2.594,0,-2.754,1.043,0,-2.572,-7.042,0,0,0,0,0,0.2177,-1.521,0,0,-1.584,0,0,0,0,-2.863,0,0,0,0
-2.582,0,-4.518,0,-2.796,-6.127,-3.011,-1.102,1.932,0,-3.081,-1.035,0,0,-1.356,0,2.036,0.1349,-1.841,0.6101,0,0,0,0.1978,0,0,0,0,0,0,1.07
-3.088,-0.9956,-3.425,0,-4.541,-0.7535,0,0,0.6456,0,-1.769,-4.158,0,0,-4.442,0,0,0,-2.228,-0.6052,-3.139,0,0,-0.6911,0,0,-0.1774,0,0,0,-3.415
-3.007,-0.6674,-3.415,0,-4.664,-2.704,0,0,0,0,-2.348,-1.295,0,0,-3.158,0,0,0,-1.99,0,-3.061,0,0,-2.758,0,0,0,0,0,0,0
0,-1.231,-3.416,0,0,-6.563,0,0,0,0,-2.676,-2.073,0,1.011,-1.695,0.08494,0,0,0,0,-4.792,0,0,-1.405,0,-0.6198,0,0,0,0,0
0,-1.696,-0.7438,0,-2.588,-4.74,0,0,0,0,-3.364,-1.043,0,1.139,-6.064,-1.204,0,0,0,0,-6.465,0,0,-1.861,0,0,0,0,0,0,0
-0.6945,0.376,-5.266,0,0,-1.423,1.668,-2.988,0,0,0,-5.265,0,-3.52,-2.867,0,0,0,0,0,-5.121,-5.285,0,0,0,-0.3402,2.015,0,0,0,0
-1.403,0,-1.466,0,0,0,-3.142,-3.658,0,0,0,0,0,0,-3.894,0,0,0.3379,0,0,-0.6961,-3.963,0,-2.054,0,-0.5761,1.464,0,0,0,0
-0.6808,0,-0.6897,0,0,1.046,-2.439,-0.3118,0,0.1178,-3.428,0,0,-1.527,-0.3593,0,0,0.4455,0,-1.985,0,1.531,0,-1.474,0,0,-1.112,0,0,0,-6.623
-3.731,0,0,0,-0.1001,-1.255,-3.649,0,0,0,-3.941,0,0,0,-1.814,0,0,-0.4595,0,-1.384,-4.962,-0.06572,0.2473,-2.19,0.2309,-0.795,-0.8685,0,0,0,-7.462
-3.395,0,0,0,-4.064,-2.745,0,0,0,0,-5.87,0,0,0,-1.245,0,0,0.03143,-1.144,0,0,-1.929,0,-0.5369,-0.6368,-1.244,0,0,0,-1.274,-2.486
-0.3698,0,0,0,-1.593,-4.697,0,0,0,0,-1.672,0,0,0,0.2892,-0.3583,0,0,-1.417,0,0,0,0,-0.6299,0,-1.04,0,0,-0.3393,0,0
0,0,0,0,-3.247,-4.356,0,0,0,0,0,0,0,0,0,0,0,0,-2.139,0,-1.942,0.5425,0,-1.772,0,-0.4261,0,0,-0.8051,1.627,0
0,0,0,0,-1.744,-6.095,-3.479,0,0,0,-1.442,0,0,0,0,0,0.5891,0,-3.355,0,0,-1.172,0,0,0,-0.4912,0,0,0.3984,0,-0.927
-0.8185,0,0,0,-6.138,0,-1.795,0,-0.4014,0,-6.304,0,0,0,-2.019,0,-0.3245,0,-2.054,0,0,0,0,0,0,1.004,0,0,0.2268,0,0
-0.04373,0,0,0,-2.789,0,-2.899,0,-1.167,0,0,0,0,-1.264,-4.981,0,0,0,-2.887,0,-1.063,-6.296,0,0,0,-0.8556,0,0,0,0,0
-2.487,0,0,0,-2.491,0,-3.801,-2.224,0,0,-2.171,0,-1.687,2.498,-3.554,0.1478,0,0,-1.527,0,-1.098,-1.245,0,0,0,-0.7857,0,-0.205,0,0,-0.3681
-2.558,0,0,0,-2.877,0,-1.529,-1.641,0,0,-2.872,0,0,2.348,-2.143,-0.4594,0,0,-1.512,0,-2.782,-2.409,0,0,0,-1.872,0,-0.4905,0,0,0
0,0,0,0,-3.616,-0.06608,-4.112,-2.221,0,0,-0.4183,0,0,3.97,-2.202,0,0,0,-1.538,0,-7.194,-2.843,0,-0.6975,0,0,-1.107,-0.9897,-2.347,0,0
0.203,0,0,0,0,-2.231,-0.7475,-3.987,0,0,0,-4.321,0,2.424,-0.283,0,0,0,-1.471,-0.3893,-5.616,-3.146,0,0,0,0,-2.503,-5.872,0,0,0
-1.119,0,-0.5045,0,0,-3.625,-2.191,-7.01,0,0,0,0,0,1.85,-0.6224,0,0,0,-1.393,-0.8039,-0.2518,-3.509,0,0,0,0,-0.7717,-5.404,0,0,0
0,0,0,0,0,-0.8136,-6.836,0,0,0,0,0,0,1.276,0,0,0,0,-0.6748,0,0,0,0,0,0,0,0,-3.454,0,0.6159,0
0,0,-0.3549,0.1728,-5.609,0,-1.693,0.6238,0,0,0,-3.972,0,2.174,-0.5286,0,0,0,-3.273,0,-2.677,-1.829,0,0,0,0,0,-3.736,-2.002,2.567,0
0,0,-2.584,-0.09855,-5.124,0,-5.741,0,0,0,0,-2.91,0,1.286,-1.651,0,0,0,-1.275,0,-2.395,-2.49,0,0,0,0,0,-6.628,0,0,0
-4.938,0,-4.227,0,0.917,0,0,0.6671,-1.822,0,-2.818,-7.751,0,-0.7836,0.7932,0,0.2436,0.01166,-1.605,0,-3.098,-0.9064,0,0,0,0,-1.305,-0.5854,0,-0.1815,0
-2.065,0,-8.571,0,-5.956,0,0,-1.073,0,0,0,-4.994,0,-1.55,-2.482,0,0,0.8383,-1.935,0.06812,0,0,0,0,0,0,0,-3.892,0,-1.74,-3.674
-2.257,0,-5.764,0,-1.051,0,0,-8.172,0,0,0,-2.999,0,0,0,0,0,1.208,-2.163,0,-1.001,0,0.1865,-1.675,0,0,0,-5.297,0,0,-1.294
-2.805,0,-1.573,0,-2.437,0,0,-0.8473,0,0,0,-6.731,0,0,0,0,0,0.4504,-1.704,0,0,0,0.9285,-2.04,0,0,0,-2.558,0,0,-3.78
0,0,-2.295,0,-2.486,-0.4766,0,-4.916,0,0,0,-1,0,0,0,0,0,0.1287,-1.816,0,-3.551,0,0,-1.42,0,0,0,-1.156,0,-0.2808,-0.2572
0,0,-1.157,0,-0.6841,0,0,-4.239,0,0,-3.037,-0.4393,-1.444,0,0,0,1.753,1.74,-1.26,0.2213,-1.417,-0.91,0,-2.728,0,0,0,0,0,-0.2303,-3.173
-1.824,0,0,0,-1.452,-6.222,0,-3.425,-0.2387,0,-4.105,-3.02,-0.5454,1.538,1.223,0,-1.065,0.9974,-0.1806,0.2829,-2.224,-3.821,0,-3.754,-0.01346,0,-0.6143,0,0,2.447,0
-0.7274,0,0,0,0,-1.53,-6.095,-2.275,1.516,0,0,0,-0.5141,-0.01128,0.8771,0,0,1.699,-2.181,0.09665,-4.78,-3.425,0,-1.182,-0.07598,0,0,0,0.2388,2.158,0
-3.304,0,0,0,0,-1.953,0,-0.7844,-1.783,0,-2.3,0,-0.9127,1.891,-3.45,0.3057,0,1.041,-2.762,-0.7899,-1.113,0,-0.3047,-2.519,-1.58,0,0,-1.657,-0.6561,1.346,0
0,0,0,0,-2.746,-3.831,0,-3.655,0,0,-3.872,-1.114,0,0,-3.762,0,1.135,1.155,-1.237,-1.493,-1.577,0,0,0,-3.161,0,0,-1.352,-0.2713,-1.037,0
0,1.323,0,0,-2.282,-3.231,0,-5.105,0.7073,-1.012,0,-6.867,0,0,-3.263,0,0,0.5625,-1.749,-0.8052,-1.101,0,0,0,-0.04727,0,0,-7.664,0,0,0
-3.051,0.9071,-4.72,0,-4.332,-3.057,-1.417,0,0,0,-1.921,-1.189,0,0,-0.8212,0,2.405,0,-3.203,0,-1.197,-0.2948,0.02294,-1.042,0,0,0,-6.692,0,0,0
0,2.195,0,0,-2.164,-2.147,-2.156,0,0,1.413,0,-3.065,0,0,-3.02,0,1.29,0,-1.551,0,0,-1.425,-1.205,-0.35,0,0,0,-5.184,0,0,-4.97
0,1.082,-9.245,0,-3.709,-4.783,0.1901,0,0.253,0,0,-3.982,0,0,-2.131,0,0,0,-1.326,0,0,0,0,-1.283,-0.1465,0,0,-2.771,0,0,-5.489
0,0.08948,-3.553,0,-4.21,-1.609,-2.644,-0.2532,-0.05435,0,0,0,0,0,-1.975,0,1.567,0,-3.111,0,0,0,1.989,-1.379,0,0,0,-3.768,0,1.238,-4.741
0,0,-0.8969,0,-5.912,-0.7335,0,0,0,0,0,0,-1.209,0,-3.885,0,0,0,-1.295,0,0,0,-1.656,-0.05288,0,0,0,-2.609,0,1.805,-8.327
0,0,-7.171,0,-4.945,-1.539,0,0.1119,0,0,0,-0.5085,0,0,-4.454,1.556,0,0,-3.166,-0.9525,0,0,0,-0.3799,0,0,0,-1.868,0,3.052,0
1.73,0,-2.32,0,-4.074,-2.348,-4.745,-2.409,0,0,0,-3.069,0,0,0,0.4698,0,0,-2.089,0,0,-0.6106,-1.987,-1.77,0,0,0,-2.938,0,2.103,-1.052
0,0,-5.674,0,-4.218,0,-4.813,-4.402,-0.1082,0,0,-5.229,0,0,-2.441,1.354,0,0,-2.417,0,0,-1.945,-1.849,-1.462,0,0,0,-4.683,-0.6494,0,-0.2151
0,0,-1.608,0,-2.997,0,-5.409,0,2.414,0,0,-0.9568,0,0,-2.452,1.543,0,0,-1.403,0,-1.951,-3.413,0.5009,-1.306,0,0,0,-4.44,0,0,-4.922
0,0,-1.921,0,-0.7666,0,-2.03,0,2.028,0,0,-6.367,0,0.4652,-0.02547,0,-2.379,0,-0.8459,0,0,-1.162,1.278,-1.911,0,0,0,-5.099,0,0.0864,-2.553
0,0,-2.024,0,-4.71,0,-3.513,0,2.197,0,0,0,0,-1.396,-2.292,0,2.242,0,-1.638,0,-2.361,-3.738,1.58,-0.9939,0,0,0,-3.79,0,-1.651,0
0,0,-3.238,0,-1.714,0,-0.5958,-1.108,0.3618,0,0,0,0,-1.772,0.06999,0,2.023,0,-2.606,0,-6.916,-1.447,0.188,-1.943,0,0,0,-3.092,0,0.3298,-1.972
0,0,-6.843,0,-5.135,0,-0.9197,-0.2685,-0.6609,0,0,0,0,0,-1.064,0,1.96,0,-1.236,0,0,0,-0.5605,-3.812,0,0,0,-2.069,0,0,-5.683
0,0,-4.566,-0.03009,0,0,-2.309,0.4587,0,0,0,0,0,0,0,0,0.6454,0,-1.224,0,0,0,1.878,-4.119,0,0,0,-3.897,-0.6175,0,-1.057
0,-2.279,-3.717,0,-4.148,0,-4.715,0,3.447,0,0,0,-1.433,0,0,0.5041,0.6384,0,-1.183,0,0,0,0.7718,-1.48,0,0,0,-4.304,1.26,0.6419,-1.164
0,-2.462,-5.094,0,1.652,0,-1.389,0,1.653,0,0,-0.3398,0,0.3305,-3.713,0,0,0,-0.9424,-0.377,0,0,1.324,-1.557,0,0.1218,0,-4.878,0,0,-2.192
0,0.2676,-6.48,0,-4.093,0,-0.8584,-0.5814,1.789,0,0,-2.341,-1.389,0,-5.789,0,0,0,-1.907,0,-0.6146,0,0,0,0,0,0,-0.598,0,0,-5.492
0,0,-4.588,0,-1.654,0,0,-5.029,1.565,0,-2.53,-4.26,0.7883,0,-2.324,0,0,0,-1.606,-1.587,-4.002,-3.121,0,0,0,-0.6818,0,-1.669,0,0,0
0,0,-5.316,0,-4.719,-0.827,-4.415,0,0,0,0,-1.671,0,0,-2.92,0,0,0,0,-3.09,-0.1392,-1.302,0,0,0,0,0.0841,-1.498,0,0,0.3404
-6.307,0,0,0,-6.83,-2.081,-4.228,0,0,0,0,0,0,0,-1.709,0,0,0,0,-1.659,-0.6545,-1.678,0,0,0,0,0,-0.4411,0,0.1092,0
-0.2822,0,0,0,-5.295,-2.647,0,0,0,-2.597,-3.051,0,0,0,0,0,0,0,0,0,-1.499,-2.222,0,0,0,0,0,-2.62,0,-1.426,0
-2.689,0,-1.137,0,-7.752,-4.084,0,0,0,0,0,-3.002,0,1.081,0,0,0.5369,0,0,0,0,-2.456,-0.9947,0,0.0148,0,-1.65,-3.22,0,2.499,0
-0.7242,0,-1.987,0,-2.713,-9.428,0,0,0,0,0,-8.75,0.5845,-1.38,0,0,1.009,0,0,0,0,-1.741,-1.891,0,-0.1047,0,-0.05532,-2.388,0,0,0
-3.693,0,0,0,0,-4.023,0,0,0,0,0,-1.246,0,0,0,-0.1743,0,0,0,-1.088,-0.8117,0,0,0,-2.745,0,-0.3301,-4.279,0,0,0
-3.203,0,0.1078,0,0,0,-2.171,0,0.6267,0,0,-0.738,0,0,-0.4716,0.5737,0,0,0,-1.004,-6.907,0,0,0,-3.091,0,0,-5.818,0,0,-1.097
0,0,-1.013,0,0,0,-2.77,-4.59,-0.3135,0,0,-2.82,0,0,-5.988,0,0,0,0,0,-4.295,-0.05439,0,0,0.6712,0,0,-3.104,0,0,0
0,-0.3098,1.505,0,0,0,-3.34,-2.869,-2.025,0,0,-3.909,0,-0.3747,-3.692,1.087,1.267,0,0,0,-5.673,1.626,0,0,0,0,0,-2.95,0.9763,0,0.003978
0,0,-2.83,0,0,-3.399,-4.5,-2.773,-0.0689,0,0,-2.761,0,1.951,-1.343,1.216,1.927,0,0,0,-2.468,0,-0.3228,-1.059,0,0,0,-2.461,1.301,0,0
0,0,-3.624,0,0,-1.969,-4.572,-5.914,0,0,-2.313,-2.675,0,0,-4.852,1.088,-0.1749,0,0,0,0,-3.786,1.687,-0.3244,0,0,0,-0.6589,0,0,-2.625
0,0,-5.027,0,-1.647,-0.441,-4.721,0,-1.869,0,0,0,0,0,-4.191,0.265,-0.1019,0,0,0,-1.823,-5.29,2.682,-0.8428,0,0,0,-0.8942,0,0,-1.671
0,0,-2.961,0,-3.996,-5.479,0,-6.551,0,0,0,0.3283,0,0,-1.072,1.389,-0.9432,0,0,0,-0.5442,-4.752,0,-1.52,0,0.2483,0,-4.791,0,0,-0.1486
0,0,-3.226,0,2.061,-3.549,0,-4.79,0,0,0,0,0,0,0.03218,1.692,-0.7239,0,0,0,0,-1.494,0,-1.404,0,0,0,-1.549,0,0,-5.499
-2.627,0,-2.289,0,0.2924,-1.39,0,-0.6741,-1.203,0,0,0,0,0,-4.284,0.2217,-0.1534,0,0.02963,0,0,-2.587,0,-2.249,0,0,0,-2.178,-1.278,0,0
0,0,-3.289,0,0,-1.939,0,0.8031,-1.405,0,-6.497,0,0,0,-2.943,1.35,0,0,0,-0.1308,0,0,0,-2.132,0,0,0,-3.117,0,0,0
0,0,-0.7574,0,0,-2.9,-1.942,-3.91,0.9806,0,-4.371,0,0,0,-4.794,0.4928,0,0,0,0,-7.305,0,0,-1.355,-0.7931,1.105,-0.5222,-3.421,0,0,-8.391
-0.9392,0,-3.168,0,0,-3.347,0,-0.2649,1.692,0,-3.32,-4.984,0,0,-3.906,1.405,0,0,0,0,-3.984,-3.807,0,0,-0.04813,-0.3397,0.3786,-2.202,0.9248,-0.9621,-6.644
-3.284,0,-2.911,0,0,0,-6.318,-0.5979,1.364,0,-7.272,-3.52,0,0,0,2.454,0,0,0,0,0,-3.716,0,0,0,-1.826,0,-9.495,2.321,0.7233,0
-3.176,0,-1.937,0,0,0,-1.305,0.3508,1.858,0,0,-5.822,0,0,-5.92,2.502,0,0,0,0,0,-4.367,0,0,0,0.03971,0,-3.985,2.827,4.503,0
-0.2383,0,-2.494,0,0,0,-6.131,1.766,2.683,0,-1.553,-2.86,0,0,-5.645,2.309,0,0,0,0,-4.097,-2.528,-0.5003,0,0,0,0,-2.668,3.122,3.872,0
-1.025,0,-6.3,0,0,0,0,0,0,0,-1.454,0,0,0,0,2.685,0,0,0,0,-2.99,0,0.4039,0,0,0,0,-2.189,2.918,2.083,0
-2.114,0,0.32,0,0,0,-2.117,-0.4572,0,0,-4.118,0,1.701,-0.8909,-1.562,1.822,-4.135,0,0,0,0,1.188,0,0,0,0,-0.5758,-1.94,3.626,3.26,0
-4.935,-0.8459,0,0,0,0,-1.604,-6.556,0,0,-0.4618,0,-0.0251,0,-1.879,0.7421,0,0,-1.869,0,0,-3.04,0,0,0,0,-3.577,-2.968,2.988,3.624,0
