beta0,beta1,yp
216,-3.769,151.8
224,-4.182,121.9
225.6,-2.89,171.9
215.9,-3.272,120.7
218.6,-3.848,177.8
222.1,-3.107,169.4
227.6,-3.872,163.7
225.7,-3.532,164.9
216.9,-3.743,167.9
219.5,-3.163,159.6
225.8,-2.631,144.9
220.6,-3.681,162
224.2,-2.547,144.1
226.4,-2.963,169.2
226.4,-4.044,122.7
218.1,-3.1,219.4
218.8,-3.262,168.4
223.3,-4.241,129.7
221.1,-3.927,166.4
224.8,-2.85,150.8
230.5,-3.553,171.2
220.5,-3.316,201
221.1,-3.752,85.47
226.1,-2.617,194.6
221,-2.476,256.9
226.5,-3.074,160.9
212,-2.932,195.3
211.5,-3.305,140.9
218.1,-2.71,146.6
226.7,-2.381,181.2
223.5,-2.778,220.3
211.6,-3.447,155.4
226.5,-4.228,144.9
218.1,-3.538,152.1
220.2,-3.212,137.1
222.3,-3.479,125.1
223.8,-4.053,230.4
215.3,-3.532,142.5
207.5,-2.746,150.2
213.8,-3.363,129.3
222.4,-1.197,218.3
214,-3.393,191.5
220,-3.233,185.3
222.8,-3.78,168.1
221.4,-3.627,111
224.5,-4.14,104.2
232.2,-2.46,210.1
214.3,-4.016,177.3
222.6,-3.32,167
215.8,-2.884,121.7
217.5,-2.948,154.7
218.4,-4.2,143.2
220.8,-3.68,186.9
236,-4.409,192.3
213.2,-1.978,183
206.8,-3.286,154.7
214.4,-3.094,186.8
216.6,-3.628,222
225.9,-3.693,160.6
229.6,-3.436,147.3
218.7,-3.458,186.9
223.7,-3.638,162.2
219.7,-3.594,160.2
230.9,-3.176,161.7
226.9,-3.289,155.7
224.3,-2.666,193.8
217.3,-3.679,171.6
222.9,-2.868,154.4
226.5,-2.412,211.9
218.3,-3.375,149.3
224.6,-2.268,185.5
215.7,-2.521,197.1
220.8,-3.017,158.6
210.8,-4.031,139
222.3,-3.424,137.2
219.6,-2.797,134.1
213.4,-2.42,121.8
216.4,-3.644,135.3
222.7,-2.872,146.8
231.8,-3.267,137.6
218.1,-3.023,121.9
229.2,-3.307,171.3
213.7,-3.033,131.3
221.4,-2.72,166.4
220.6,-3.437,209.6
225.5,-2.674,214.7
219.3,-3.036,197.3
221.8,-2.228,190.3
218.2,-4.422,56.33
219.1,-2.879,170.5
216.3,-2.835,182.7
227.3,-3.54,184.5
218.5,-3.611,171.2
221.8,-3.005,149.2
230.8,-2.666,188.5
209.2,-2.851,132.2
221.3,-2.668,144.9
228,-3.702,174.7
222.8,-4.099,152.4
218.4,-3.423,161.1
216.4,-2.115,135.4
220.6,-3.429,189.6
227.7,-3.736,163.5
207.6,-3.488,185.8
217.5,-3.23,149.1
215.7,-3.752,112.3
215,-3.663,104.5
223.6,-4.065,110.8
217.2,-3.237,142.5
225.3,-2.982,181.6
214.6,-3.136,150.8
220.1,-3.62,142.9
220.9,-2.934,183
215.8,-3.623,128.4
216.4,-3.245,134.9
224,-2.592,217.4
219.4,-2.743,147.4
223.9,-3.25,118.4
226.9,-2.093,225.6
215.7,-3.205,174.4
226.7,-2.623,167.4
218.3,-3.182,115.4
209.5,-2.385,176
221.8,-2.795,128.7
221.9,-3.815,143.3
225.1,-3.54,120.6
220.8,-3.44,137.1
223.1,-2.824,181
210.2,-3.35,139.8
222.8,-2.776,162.8
220.7,-4.213,172.8
216.8,-3.335,149.7
223.3,-3.298,119
222.7,-3.444,150.9
217.8,-4.585,125.3
210.1,-2.866,131.4
225.4,-3.129,128.8
216.8,-3.197,149.3
225,-3.509,164
217.9,-3.499,119
213.5,-2.778,149.9
221.5,-3.459,100.4
223.6,-3.323,177.3
226.7,-2.787,153.5
212.9,-3.256,93.01
214.2,-2.733,197.9
223.8,-3.166,155.9
222.2,-3.603,138.2
228.7,-2.819,98.7
217.8,-2.738,122.6
229,-2.245,222.1
214.1,-3.636,150.4
224.1,-3.585,143.1
220.7,-3.662,102.3
222.8,-3.784,155.5
226.3,-3.132,141.1
214.5,-4.347,99.21
225.6,-3.09,204.2
227.3,-2.682,191.6
220.5,-3.196,150.6
211.9,-2.863,237.4
212.6,-3.407,116.9
231.4,-2.777,146.6
225.7,-2.95,203.7
227.6,-2.331,129.7
212,-3.659,82.57
218.4,-3.629,160
216.2,-3.091,147.4
230.2,-4.167,165.3
219.5,-3.282,127.6
226.4,-2.779,169.6
218.7,-3.317,125
225.8,-3.485,156
219.5,-3.47,159.7
216.8,-3.271,180.3
225.4,-3.691,130.7
218.2,-3.154,124.1
228.6,-3.558,127.3
218.5,-3.508,212.4
219.4,-3.383,158.7
217.8,-3.637,162.3
223.9,-3.303,128
225.3,-3.11,131.3
222.1,-3.275,191.9
217.2,-3.14,155.8
222.1,-2.831,172.3
217.6,-3.666,137.2
224.7,-4.298,141.3
230,-3.722,142.7
222.8,-2.996,189
220.2,-3.071,135.8
214.6,-3.56,139.7
216.3,-2.103,131
228,-3.385,160.2
223.3,-2.718,154.7
224.6,-4.019,180.8
214.9,-2.658,93.71
214.2,-3.757,100.3
220.4,-3.55,150.2
217.9,-3.553,138.5
218.2,-2.938,138.6
228.1,-4.145,158.2
206,-2.936,120.2
219.4,-2.513,125.2
230.2,-3.441,152.6
222,-3.2,216.6
219,-2.886,126.9
227.1,-3.311,152
227.6,-3.798,162
216.2,-2.594,231.1
222.5,-3.837,181.3
217.9,-3.23,225.2
225.9,-3.394,199.5
225.2,-3.253,113.5
220,-2.484,172.2
223.4,-3.337,145.4
222,-3.467,116.5
225.8,-3.965,150
226.2,-2.86,190.8
224.8,-3.316,182.3
225.4,-3.123,197.3
209.4,-3.153,100
223.7,-3.681,163.9
217.9,-3.234,132.5
214.8,-3.587,99.46
232.5,-3.673,178.2
215.3,-2.91,271.5
214,-3.425,137.1
230.3,-3.788,172.7
221.7,-3.581,161
220.4,-3.285,195.4
215.7,-3.723,126
215.6,-3.691,121.9
213,-3.157,163.5
224,-3.37,143.5
217.2,-3.535,205.1
219.4,-3.427,95.42
219,-3.084,152.5
222.4,-3.084,125.2
227.6,-2.996,141.7
222.5,-3.818,144.4
226.2,-3.408,171.5
216,-3.053,162.9
229.9,-3.272,115.4
228.8,-3.271,173.7
208.7,-3.402,120.4
221.7,-2.573,124.3
232.2,-4.294,112.5
217.6,-3.113,157.3
223.3,-3.087,175.9
224.8,-3.76,160.4
219.1,-3.363,181.5
220.2,-2.751,130.9
213.7,-2.236,136.7
226.6,-3.769,142.7
217,-2.638,166.9
219.7,-4.021,187.4
211.6,-3.608,128.6
226.5,-3.93,165
214.4,-3.168,213.9
229.1,-3.305,230
217.8,-3.722,116.1
211.7,-1.901,112.1
218.3,-3.269,112.5
221.4,-3.039,167.7
227,-3.244,173.1
220.5,-4.265,140.3
220.4,-3.542,177.4
224.5,-3.456,159.2
217.3,-3.813,111
216.6,-3.853,113
221.1,-3.264,170.1
222.4,-3.003,131.5
221.6,-3.099,184.7
229.7,-3.52,184.3
215,-3.278,179.1
220.9,-3.06,172.3
220.1,-3.234,157.3
217.1,-3.77,133.2
219.8,-3.15,183.4
215.7,-2.73,115.2
220.9,-2.924,140.8
216.4,-2.514,190.8
221.4,-2.951,127.5
219.5,-2.621,168.6
224.6,-4.148,139
219.4,-2.644,130.7
221.5,-2.996,129
220.7,-3.697,113.1
224.4,-4.155,102
218.1,-2.679,163.1
226.5,-3.556,164.7
225.9,-3.723,94.6
222.5,-3.364,112
220,-3.319,211.9
217.4,-3.602,191.1
220.5,-3.799,134.5
219.6,-2.846,196.9
210.5,-3.697,116.8
224.1,-2.299,175.8
222.4,-3.675,140.3
223,-3.298,146.3
220.6,-3.161,156.1
223.4,-3.034,168.6
215.9,-3.834,171.4
219,-3.131,223.1
209.8,-3.38,175.3
222.7,-3.256,172.8
222.3,-3.434,154.7
223.7,-4.557,143.4
220.3,-2.773,181.3
224.1,-3.252,139.8
223.1,-3.071,129.2
227.2,-3.996,123.2
216.6,-3.753,168.2
221,-2.836,155.7
224.2,-3.165,157
215.3,-3.672,181.7
219.3,-2.759,182.5
213.6,-3.687,152
228.4,-3.178,185.8
222.5,-2.94,170.3
224.3,-3.57,159.6
227.1,-2.22,205.7
229.4,-3.509,146.8
226.8,-3.312,168.1
218.1,-3.281,182.4
214.1,-3.474,128
211,-2.509,133.3
226.3,-3.219,147.7
218.7,-4.173,120.8
218.8,-3.3,121.5
225.9,-3.468,195.8
231.4,-3.298,188.5
227.9,-3.258,122.6
215.7,-2.622,195.7
224.8,-3.167,163.1
221.1,-3.597,132.3
220.1,-4.463,169.4
224,-3.06,205.3
221.7,-3.79,186.4
221.1,-3.34,172.4
221.4,-2.971,149.2
217.2,-3.372,126.5
230.1,-2.373,209
219.5,-2.635,190.9
229.1,-2.913,129.3
221.3,-3.183,154
227.3,-3.767,144.5
210.4,-2.809,123.9
222.7,-3.162,151.8
228.7,-2.877,170.2
223.6,-4.537,132.6
221.8,-4.361,135.4
216.9,-4.197,104.9
223.1,-3.893,125.9
214.5,-2.803,153.8
211.1,-3.279,186.5
227.6,-3.418,188.1
228.3,-2.955,175.2
224.1,-3.07,164.3
221,-3.716,129.2
222.8,-3.391,177.1
222.3,-2.596,155.4
217.4,-3.563,110
221,-3.851,108.3
223.2,-2.46,193.2
226,-3.834,192
225,-3.13,108.9
229.7,-2.781,209
217.6,-3.872,124.7
220.5,-3.836,128.9
220.1,-2.37,204.3
210.5,-2.629,166.5
224.1,-2.356,216.6
226.3,-3.956,135
212.5,-3.138,202.7
225.2,-3.999,142
218.8,-3.568,161
214.5,-3.733,125.6
228.5,-3.949,154.5
225.8,-2.113,232.1
220.1,-3.76,142.9
227,-2.693,148.9
221.9,-3.754,165.5
223.1,-2.554,203.4
222.2,-3.019,169.7
222.3,-3.179,125
211,-2.769,119.4
223.6,-2.311,184.6
222.1,-2.899,175.9
216,-3.057,117.7
221.8,-3.35,174.1
221.5,-3.008,179.8
223.8,-3.787,141.2
227.9,-3.773,199.4
227.4,-3.412,162
219.9,-2.769,182.8
224.9,-3.913,106.2
222.5,-2.375,198.4
218.6,-2.797,165.4
221.2,-3.309,152.6
221.4,-3.432,107.9
222.9,-2.565,133.5
222.4,-4.129,131.1
221,-3.833,180.5
218.5,-3.366,145.4
221.1,-3.323,169.4
219,-3.11,174.1
229.8,-2.831,187.7
220.3,-3.599,189.8
220.5,-3.702,144.5
220.3,-3.745,142.9
220.3,-3.212,200.3
222.6,-2.972,156.3
227.1,-3.092,172.7
221,-2.685,184.6
220.9,-2.867,155.1
220.3,-2.956,101.6
222.2,-2.847,147.7
217.6,-4.548,160.8
223.4,-3.981,134.7
220,-3.696,173.4
223.4,-1.453,163.7
216.3,-3.549,92.78
224.6,-4.185,107
218.3,-3.159,187.4
229.5,-3.882,171.3
223.6,-3.078,194
228,-3.367,111
216.5,-3.018,162.2
224.2,-3.204,146.3
221.3,-2.889,116.7
222.3,-2.765,186.6
222.8,-2.921,162.1
215.7,-3.222,118.3
221.2,-3.725,176.4
229.6,-2.185,240.7
224,-3.501,204.3
213.3,-2.78,135.3
223.5,-3.244,181.7
223.9,-2.341,179.8
226.9,-4.198,152.5
217,-3.984,143.6
217.8,-3.669,168.1
230.1,-2.975,178.6
214.1,-2.742,156.7
225.4,-3.395,162
218,-2.922,139.5
220.4,-2.193,207.4
212.5,-3.73,138
221.9,-3.83,223.7
217.9,-3.349,127
224.2,-2.654,152.2
230.2,-3.338,148
215,-3.977,200
214.2,-2.882,167.4
222.9,-2.701,182.5
221.2,-2.304,207.6
217.2,-3.835,130.9
218.4,-3.207,150
221.5,-2.885,153.8
224.8,-3.646,152.5
215.4,-3.39,187.8
217.3,-2.794,158.8
225.1,-3.419,145.2
226.4,-3.464,200.6
230.2,-3.434,173
220.9,-3.448,121.6
228.6,-3.779,131.4
212.3,-3.875,107.5
218.1,-2.958,169.6
213.1,-3.551,180.9
217.8,-3.42,173.5
219.5,-3.236,182.6
217.2,-4.027,139.2
220.6,-3.728,189.4
220.4,-3.65,171.5
212.1,-2.731,143.1
222.3,-3.083,200.4
222.4,-3.211,174.7
217.6,-2.817,195
228.1,-3.749,125.6
224,-2.673,125.4
227.9,-3.567,152.9
222.1,-3.17,149.7
227.4,-3.085,194.2
227.9,-3.74,153.2
228.7,-3.432,195.2
211.3,-4.363,133.9
229,-2.797,175.4
209.8,-4.424,63.84
221.3,-3.753,125.1
223.9,-3.783,130.4
219.9,-3.278,168.9
224.3,-3.067,214.1
217.9,-3.379,149.6
218.9,-3.472,155.7
215.3,-3.374,108.6
221.8,-2.66,121.3
222.9,-4.672,131.4
225,-3.45,239.4
223.5,-3.041,105.9
221.2,-3.089,185.3
217,-2.269,213.4
215.3,-3.107,184.4
229,-3.223,122.5
224.3,-3.783,165.3
213.5,-2.914,104.1
213.9,-3.23,104.3
225.3,-3.915,92.3
232.6,-3.827,121.6
215.9,-3.74,162.8
214.2,-3.451,107.4
215,-2.981,152.4
220.1,-3.902,192.3
224.4,-3.251,198.9
229.2,-2.608,140.8
228.1,-3.105,103.7
216.1,-3.378,123.9
218.6,-2.508,209.8
226.8,-1.749,197.5
225.6,-3.611,79.66
214.1,-4.291,132.3
226.4,-3.101,164
220,-3.02,224.9
229.2,-2.932,148.9
216.9,-3.139,179.1
221.7,-3.577,172.1
220.1,-4.14,166.2
224.7,-2.979,198.2
218.2,-2.99,140.2
230.4,-3.346,156.1
226.9,-3.832,193.9
211.2,-3.113,171.1
230.1,-3.087,197.4
222.7,-3.918,192
219.6,-3.588,135
224.3,-4.221,112.3
223.8,-2.463,169.5
227.9,-1.907,217.6
219.5,-3.21,119.5
216.2,-3.556,170.1
223.8,-2.887,156.5
225.9,-3.578,182.3
222.5,-2.702,222.8
224.5,-3.354,157.2
218.9,-3.464,138.6
217.3,-3.173,195.9
218.8,-3.636,139.8
217.6,-3.153,170.3
227.6,-3.503,132.3
219,-3.736,168
214.3,-3.015,149.7
209.9,-2.891,178.9
218.3,-2.45,109.6
222.1,-2.703,192.5
219.5,-3.581,177.3
210.3,-3.088,154
223.5,-3.212,148.1
220.4,-2.924,144.8
224.2,-3.27,221.8
214.5,-3.744,139.9
225.9,-1.749,239
212.9,-3.351,117.3
226.7,-3.042,171.5
210.3,-2.908,149.8
233.7,-3.001,122.8
223.4,-4.789,139
226.1,-2.982,109.7
225.6,-3.475,145.6
223.7,-2.532,142
220.2,-3.21,155.5
213.5,-3.364,127.7
223.5,-3.827,170.2
222.9,-4.495,152.8
222.8,-2.885,157.9
222.5,-2.974,203.6
211.8,-3.695,167.7
215.1,-3.845,142.1
221.9,-3.663,146.1
221.6,-2.934,180.4
221,-2.651,210.1
208.2,-3.607,89
222.4,-3.235,160.3
223.2,-2.769,174
213.4,-3.321,133.4
221.1,-3.289,179.3
211.5,-2.26,138.6
216.4,-3.178,187.6
215.9,-2.584,189.6
219.1,-3.24,198.1
216.5,-2.872,158.6
231.6,-3.065,174.5
228.4,-3.58,172
232.4,-3.577,150.7
221.1,-3.478,145.3
219.1,-2.829,156
215,-3.251,268.1
219,-2.748,131.9
223.1,-3.368,137.3
220.7,-3.627,156.1
216.1,-3.403,168.2
222.4,-3.259,163.6
221.8,-2.628,111.8
223.7,-3.342,164.1
217,-2.328,134.8
216.6,-3.413,131.4
218.6,-3.515,96.9
226.4,-3.465,150.5
223.6,-3.769,114.8
219.7,-3.511,113.3
230.6,-2.983,195.1
216.3,-2.981,226.8
221.6,-3.305,145.5
215.7,-2.913,168.9
221.5,-3.929,175.9
219,-2.588,168.9
229.5,-2.089,152.6
225.9,-3.421,145.1
240.1,-4.724,152.7
224.9,-3,277.1
214,-3.846,126.3
221.8,-2.892,157.3
219.7,-2.651,232
218.9,-3.553,184.7
230.6,-3.064,166.3
223.2,-2.876,213
225.3,-4,157.4
220.9,-3.642,138.1
218.1,-2.497,137.6
220.9,-4.088,115.6
227.5,-3.065,139.7
221.6,-3.599,177.5
216.8,-3.852,179.6
219,-3.352,147.9
220.2,-3.609,152.8
219.7,-4.699,97.24
227.1,-3.688,249.6
221.8,-2.827,168.9
214.6,-4.515,137.3
219.9,-3.075,156.9
221.1,-3.196,200.4
235.6,-3.356,158.1
223.3,-3.743,164.3
207.7,-1.608,186.8
216,-3.205,179.8
212,-3.032,116.1
224,-3.165,198.1
220.3,-3.134,154
225.5,-3.732,104.8
219.9,-2.959,165.6
219.9,-3.283,220.9
217.7,-4.035,135.8
232,-2.879,196.3
216.1,-2.868,138.4
220.5,-3.573,120
226.6,-3.216,174.1
219,-2.894,125.8
224.6,-2.869,154.1
210.8,-2.724,92.65
224.5,-3.281,135.6
218.8,-3.73,155.1
219.7,-2.823,152.7
219,-3.371,139
224.5,-4.015,163.9
220.6,-2.608,143.1
218.2,-1.684,149.4
221.2,-2.952,174.4
220.8,-3.397,167.1
217.1,-3.35,145.3
218.1,-4.049,133.4
232.1,-4.063,128
218.4,-3.232,214.1
217.3,-3.138,190.9
221.8,-3.009,160.1
215.7,-2.501,150.9
230.5,-3.129,188.1
218.4,-2.775,141.1
221.8,-2.707,145
211.1,-3.309,155.9
213,-2.88,154.2
223.4,-3.767,167.3
216.3,-2.656,193.5
216.2,-3.29,209
218.4,-3.401,163.2
214.2,-4.076,201.2
230.9,-2.82,145.5
214.8,-3.606,134.1
223.6,-3.835,111.5
225.3,-3.399,148.1
221.8,-3.232,164
224.3,-3.587,165
226,-4.318,126.7
235.7,-3.759,179.7
231.2,-3.737,140.1
226.8,-4.208,162.5
213.3,-3.257,158.6
218.6,-3.103,131.3
216.8,-3.304,200.8
218.8,-3.221,150.2
218.7,-2.87,198.1
225.9,-2.976,176.2
216.9,-3.449,137.2
216.2,-2.975,163.6
223.5,-3.239,152.4
221.3,-2.842,155.2
210.2,-3.918,148.2
223.6,-3.353,117.5
220,-2.502,182.8
219.4,-2.961,167.9
219.6,-4.251,130.7
215.2,-2.657,177.3
216.4,-3.386,113.6
223.2,-2.453,220.8
216.4,-3.651,160.8
221.3,-3.889,193.2
216.4,-2.543,191.5
215.5,-3.39,132.2
227.2,-2.77,120.3
223.9,-2.963,164.2
217.5,-3.32,174.3
218.5,-4.578,152.7
218.2,-3.018,152.2
212.3,-3.203,119.2
222.3,-3.084,203.9
216.6,-2.637,203.1
224,-3.495,78.81
217.9,-3.013,174.9
219.8,-3.436,153.3
224.2,-2.882,143.9
224.1,-2.747,204.5
225,-2.497,169.8
228.1,-3.146,160.6
221.7,-4.296,142.3
224.2,-3.61,178.6
218.1,-2.961,184.5
209.8,-2.497,131.6
220.3,-3.441,173.7
222.6,-3.164,160
223.1,-1.77,126.6
217,-3.245,129.9
225.6,-2.982,190.5
224.9,-4.028,169.3
209.8,-3.515,137.7
217,-3.319,175.8
220.5,-3.08,113.4
229.7,-3.803,167.9
223.7,-3.95,146.6
230.5,-4.419,137.6
221.7,-3.376,122.6
220.3,-3.271,157.7
234.5,-3.051,177
213.3,-3.726,128.7
219.1,-4.006,111.9
219.8,-3.24,149.8
222.3,-3.164,203.9
221.9,-2.945,168.9
221.9,-3.355,184.6
215.8,-3.107,151.6
227.8,-3.417,143.2
223.2,-3.334,109.9
217.1,-2.574,176.4
213.3,-3.708,146.7
222.5,-3.437,58.21
219.1,-3.508,167.7
213.7,-4.154,110.7
219.3,-4.498,159.3
210.5,-3.41,162.7
226.3,-3.854,128
218,-3.389,185.5
221.6,-3.922,113
219.5,-3.527,175.9
224.9,-3.607,131.7
227.8,-3.024,165
213,-3.07,131.4
222.6,-3.552,173.9
228.1,-3.268,211.3
219.9,-2.837,175.2
220.5,-3.862,161.2
213.1,-4.213,146.6
223.3,-3.158,145.5
219.9,-1.09,191.2
229.5,-2.339,178
229.8,-4.462,191.5
225.4,-3.446,186.9
229.1,-2.61,130.9
226.5,-2.739,143.9
218.6,-3.504,153
226,-2.353,157.7
215,-4.062,139.3
228.5,-4.283,60.65
220.8,-2.434,173.3
217.3,-3.936,102.8
221.2,-3.951,94.97
216.5,-3.808,127.7
217.4,-2.761,120.6
227.5,-2.835,182.7
219.8,-2.609,165.2
221.6,-2.819,156.2
226.3,-2.543,170.6
216.4,-2.945,176.4
213.5,-3.69,157.3
223.8,-3.251,141.7
231.1,-4.029,165.3
219.8,-2.684,156.2
221.6,-2.583,154.1
226,-2.639,166
225.7,-3.306,113.8
224.3,-3.485,147.8
214.4,-3.357,201.8
226.4,-2.872,175.5
215.1,-2.283,209.8
213.1,-2.973,179.5
217.2,-3.142,175.1
215.9,-3.89,160.2
202.8,-2.821,172.1
227.3,-2.011,234.5
223.8,-2.921,146.6
216.3,-4.042,183.9
217.6,-2.633,195.2
226.5,-2.701,163.2
216.9,-3.237,147.6
228.9,-2.198,189.4
221.9,-3.176,170.2
218.6,-3.318,108.7
220.2,-3.443,154.4
219.9,-3.549,122.4
209.9,-2.881,155.8
226.6,-3.354,212.2
216.9,-3.293,153.3
221.5,-3.834,166.6
223.3,-3.911,180.1
231.4,-2.555,147.4
224.6,-2.829,186.5
219.6,-3.117,169.6
223.6,-3.526,220.6
215.7,-3.141,110.6
226.8,-4.343,127.2
220.3,-2.449,188.1
214.6,-3.426,138.1
227.7,-3.008,195.6
223.7,-2.854,140.1
224,-3.003,184
235,-3.139,190.5
223.9,-2.32,196.1
212.5,-2.649,197.9
217.7,-4.023,162.7
227.1,-2.62,122.9
225.3,-3.465,163.5
212.3,-2.756,152.4
224.4,-3.148,178.5
218.8,-3.189,144.4
231.7,-3.056,179.4
211,-2.429,140.8
216.1,-3.086,152.1
223.5,-3.614,149.7
224,-4.234,185.1
228,-4.171,200.3
227.2,-3.017,169.2
216.6,-3.087,123
219.5,-3.349,213.4
226.5,-2.678,180.4
220.4,-4.158,141.3
219,-3.343,132.8
219,-3.742,143.7
223.9,-2.805,135.6
214.9,-3.318,194.6
219.9,-3.031,183.8
217.3,-3.283,136.4
221.2,-4.012,109.3
220.7,-4.157,128.2
216.3,-3.075,151.4
224.7,-3.521,176.1
216.8,-3.44,148
229.1,-4.261,119.7
224.2,-2.669,122.8
220.9,-2.984,136
217.3,-3.23,123.5
229.3,-2.82,191.4
215.8,-3.81,102.2
231.8,-2.596,224.4
225.3,-3.216,177.7
210.1,-2.519,154.3
222.5,-2.734,183.7
220,-3.261,175.1
222.6,-3.508,63.41
222.3,-2.761,194.1
215.3,-4.132,88.1
222.2,-2.913,178.4
222.5,-3.57,113.1
227.6,-3.613,180
220.6,-3.44,147.2
223,-3.625,132.4
220.7,-2.7,165.9
218.4,-3.188,192.2
218.7,-3.307,163.4
216.3,-3.413,190.4
228.1,-3.665,102.4
230.7,-3.359,148.5
227.1,-2.873,209.2
222.9,-2.574,186.9
211,-3.19,142.2
215.1,-3.376,124
221.1,-2.671,136
223.8,-3.528,88
225.7,-3.809,175.9
223.2,-3.559,122.2
231.9,-2.255,171.1
220.1,-3.264,105.4
219.6,-3.717,116.6
221.5,-3.141,200.4
218.3,-4.818,128.3
225.6,-3.333,101.1
224,-3.196,175.1
226.9,-4.136,120.3
219.7,-3.739,171.6
221.1,-2.697,167.5
225.6,-4.125,181.9
225.6,-2.483,140.8
210.2,-2.878,175.9
219.8,-3.617,154
218.2,-3.062,175.2
224.7,-2.976,174.2
216.9,-2.613,179.5
215.3,-3.603,163.9
223.4,-3.412,140.7
208.7,-3.752,120.6
221.5,-3.169,153.7
225.9,-3.282,227
210.8,-3.156,133
219.2,-3.773,133.5
222.2,-3.271,138.8
219.3,-4.24,171.6
225,-3.131,117.6
221.7,-3.088,116.5
219.1,-3.581,172.6
227.6,-3.184,177
219.7,-3.425,182.3
217.9,-2.746,166.2
230.6,-3.358,130.5
214.4,-2.821,160.6
226.8,-2.063,184.4
210.9,-4.431,149.2
223.6,-2.262,171
219.9,-2.544,169.9
226.9,-3.254,165.3
221.4,-3.042,163.6
215.7,-2.677,170.7
225.2,-4.852,143.1
214,-3.609,159.7
218.3,-3.573,168.8
219.1,-3.547,156.5
222.8,-4.605,173.5
224,-3.622,139.1
229.4,-3.749,251.3
216.1,-3.377,132.9
219.9,-3.424,134.6
223.5,-3.406,172.2
219.9,-3.029,106.5
233.9,-2.865,144
217,-4.094,146.6
227.1,-4.317,105.5
215.8,-3.117,134.7
211.4,-3.614,150.7
225.2,-3.519,181.1
223,-3.898,206.7
215.9,-3.709,95.9
213,-3.395,127.3
218.4,-3.858,174.2
223.5,-3.55,150.8
217.4,-4.153,123.2
214.1,-3.875,137.6
218.3,-2.564,201.4
212.8,-3.878,117.7
229.1,-2.214,172.2
222.1,-3.745,199.4
208.4,-3.489,95.3
214.2,-3.294,90.24
222.7,-4.036,159.1
221.6,-3.127,160.7
220.8,-4.006,125.9
227.3,-3.133,157.3
208.2,-2.513,207
212.3,-3.309,171.7
217.7,-1.748,129.4
231.7,-2.981,221.7
216.7,-4.156,149.2
222.2,-2.645,147.5
220.7,-4.429,56.7
218.4,-4.227,92.15
217,-3.06,176.6
213.6,-3.422,97.22
219.2,-2.647,219.7
218.4,-3.041,142.5
220,-4.069,112.6
225.6,-3.65,123.1
223.3,-2.809,216.7
224.3,-2.945,143.1
228,-3.276,166.8
227.6,-2.921,175.9
217.3,-3.32,148.8
224.4,-3.054,224
216.6,-3.321,141.9
223.6,-4.25,166.9
210.7,-2.759,166.4
216,-3.849,181.7
222.6,-3.599,168.2
206.9,-3.068,118.6
219.3,-2.978,106.8
222.9,-3.021,138.4
223.5,-3.188,124.1
219.1,-2.666,149.2
221.4,-2.34,173.8
222.5,-2.74,199.6
220,-2.662,137.8
222.8,-3.548,159.1
220.4,-3.833,149.5
226.4,-2.721,169.6
221.4,-3.112,173.6
218.2,-3.67,131.5
226.7,-3.045,172.6
222.1,-3.61,224.2
222.2,-2.341,161.7
220.2,-3.053,117.8
232.8,-3.476,92.85
223.9,-3.386,126
212,-3.36,110.7
224.1,-2.107,132.9
226.9,-2.659,183.2
221.8,-2.932,142.2
209.4,-3.57,161
223.4,-3.579,141.3
219.6,-4.324,164.7
217.4,-3.034,170.3
226.8,-3.61,195
226.7,-3.107,149.7
213.2,-2.968,177.1
227.9,-2.945,184.7
217.8,-2.617,182.6
217.6,-2.535,131.4
222.2,-3.752,134.6
215.3,-2.963,175.3
222.4,-1.637,161.7
224.7,-3.149,207.4
226.8,-3.756,130.7
230.1,-3.478,145.8
216.5,-4.441,110.4
228.9,-3.632,135.9
221,-4.125,148.5
222,-3.194,202.2
217.8,-3.996,133.4
218.5,-2.308,196.6
221.7,-2.667,141
216.4,-3.632,116.7
221.3,-3.576,167.4
225.6,-2.889,153.4
220.6,-3.73,151.5
214.3,-3.243,176.6
222.9,-3.045,154.2
215.9,-3.195,138.3
221.2,-3.35,199.7
217.6,-2.088,180.8
219.5,-2.325,202.1
214.4,-4.077,124.8
223.7,-3.396,134.5
221.3,-3.71,163.3
230.5,-2.854,170.6
222.1,-3.122,125.5
227.3,-3.425,167.6
219.4,-3.27,196.2
212.6,-3.52,94.01
221.7,-3.247,157.9
225.1,-3.55,87.57
222.2,-3.168,133.3
230.2,-3.352,144.2
218.1,-3.171,114.3
223.6,-3.412,157.7
218.7,-2.831,223.9
218.6,-4.355,117.8
232.5,-2.783,100.5
218.4,-3.353,106
220.5,-3.842,196.4
218.7,-3.811,160.9
217.2,-2.965,122.7
224.7,-3.369,185.4
224,-3.162,125.2
219.9,-2.655,160.6
221.7,-3.045,120.6
216,-3.876,149
208.1,-3.31,185.5
230.1,-2.164,201.6
220.1,-3.127,173.6
219.4,-1.654,189.7
224.6,-2.621,216.6
219.8,-3.572,188.8
224.7,-3.228,155.4
220.4,-3.245,132.9
217.9,-3.497,140.6
214.9,-3.37,58.19
216.2,-3.514,122.2
223.7,-3.123,130.2
214.2,-2.406,185.6
223.2,-4.013,180
226.5,-3.386,179.6
224.8,-3.73,174.3
222.7,-2.938,109.6
220.1,-3.372,131.3
219.1,-2.958,150.8
225.7,-3.605,181.4
