beta0,beta1,yp
224,-3.67,134.1
213,-3.809,144.8
220.9,-4.282,179.9
207.7,-2.755,131.6
220.9,-3.085,184.8
218.5,-3.942,136
215.5,-3.023,91.62
214.3,-3.428,178.4
217.1,-3.22,194.4
221.9,-3.021,168.6
223.3,-2.403,149.8
213.8,-3.398,143.8
220.7,-3.025,208.9
223.6,-2.92,159.4
213.9,-3.237,156.5
223.4,-3.761,84.96
220.5,-3.379,184.8
220.2,-3.564,150.2
228.7,-3.414,213.5
226.7,-2.709,176.7
221.9,-2.666,270.7
235.8,-4.243,196.7
219.6,-3.37,164.4
218.5,-3.109,151.1
220.5,-2.746,175.6
219.6,-3.337,189
220.3,-2.865,188.5
226.8,-2.789,195.2
221.8,-2.749,169.2
212.3,-2.668,161.7
219.3,-2.347,180.2
217.8,-4.025,90.84
223.7,-3.973,135.5
224.7,-3.271,166.4
233.6,-3.643,144.4
222.2,-3.896,151.8
217.8,-3.523,147.7
223.8,-3.47,152.4
219.9,-3.051,165.2
223.5,-2.899,158.9
221.5,-2.911,177.3
221.9,-3.146,169.4
221.8,-2.931,197.2
214.7,-3.307,114.8
221,-2.983,155.6
221,-4.019,176.5
224.1,-3.582,156.9
218.2,-3.179,128.8
219.4,-2.918,186.1
220,-3.079,112.7
216.2,-2.919,117
228.9,-3.995,163.3
222,-3.088,134.4
214.2,-3.273,159.4
225.4,-3.217,189.4
223.9,-2.604,194.3
219.8,-3.129,164.9
218.1,-2.933,186.6
213.2,-2.654,160
209.7,-3.275,133.7
216.7,-3.462,138.4
218,-3.915,150.6
221.1,-2.912,123.9
216.8,-2.782,126.6
207.1,-2.036,111.5
216.1,-3.527,155
219.6,-3.726,148.5
228.6,-3.229,188.7
223.6,-2.286,223.2
222.3,-3.618,150.3
218.8,-2.871,193.7
222.2,-3.152,192.5
216.4,-3.973,102.9
220.4,-3.171,172.9
215.6,-4.577,138.3
220.9,-2.961,174.6
228.5,-3.211,120.8
230.1,-3.24,153.3
215.6,-3.438,169.2
223.8,-3.115,175.9
214.3,-2.853,135.3
211.2,-3.478,126
216.3,-2.731,209
221.1,-3.119,139.1
227.9,-3.369,170.6
221.2,-2.787,241.3
231.8,-3.651,137.6
226.4,-4.011,133.5
230,-3.147,198.6
216.4,-3.334,161.7
221,-2.946,148.3
216.7,-3.298,167.1
220.3,-2.647,106.5
227.3,-3.467,123.5
217.6,-3.266,217.4
214.8,-2.945,188.6
223.6,-3.166,172.3
220.2,-2.633,127.2
218.7,-4.218,108.2
225.8,-3.542,133.2
215.4,-3.106,196.8
215.6,-2.948,114.2
223.5,-3.312,120.8
219.5,-3.452,210.8
215.4,-3.092,130.4
223.8,-2.953,146.1
221.5,-3.283,130
225.5,-3.054,168.7
220.3,-2.448,232.8
218.9,-3.392,153.4
215.4,-2.901,178.3
222.5,-3.038,120.2
216.5,-2.904,141.3
219.7,-2.534,144.3
216.6,-2.754,192.9
221.7,-3.537,174.8
225.3,-3.301,168.6
219.7,-3.85,147.2
215.6,-3.584,144.7
222,-2.846,181.6
217.4,-3.553,155.8
216.5,-4.104,186.2
216.6,-3.264,149
224.4,-2.476,199.5
226.7,-2.511,134.3
217.7,-3.71,122.2
221.5,-4.115,155.4
220.7,-3.845,160
219.5,-3.312,159
218.5,-2.585,158.9
219.9,-4.01,127.3
214.6,-2.61,131.4
219.7,-3.649,177.9
220.2,-3.808,157.4
223.6,-3.611,137.8
221.1,-3.293,167.3
221.1,-3.968,186.5
221.1,-2.402,139.9
224.7,-2.977,203.1
226.2,-3.236,150.6
223.4,-2.636,173.7
216.9,-3.236,163.7
222.2,-2.056,214.9
216.8,-3.702,172.5
218.5,-3.76,189.9
226.3,-2.618,155.7
220,-3.605,142.5
218.4,-3.874,196
220.1,-3.811,123.6
214.4,-3.047,118.8
221.6,-4.098,139.6
222.6,-4.143,84.98
216,-2.924,198
223,-3.643,140.3
219,-3.798,202.4
227.2,-2.884,134.6
200,-3.073,93.51
226.2,-3.264,167.7
223,-3.577,154.6
222.7,-3.43,128.1
214.6,-3.014,198.5
223,-3.329,137.2
224.2,-2.914,184.5
222.6,-2.437,156.6
216.9,-3.282,178.6
214.4,-3.166,135.1
215.5,-4.004,105.3
217.8,-3.15,134.4
212.6,-3.495,136.6
214.8,-3.811,161.7
226.5,-4.365,184
220.9,-2.54,202.6
221.6,-3.908,182.9
218.2,-4.425,154.6
220.4,-2.87,218.7
220.6,-3.361,160.9
212.8,-3.472,167.2
218.5,-4.271,140.3
215,-3.686,165.8
224.3,-2.765,195.3
219.7,-3.342,193.3
222.8,-2.771,122.2
215,-2.686,169.4
221.7,-3.315,159.9
213.2,-3.407,143.5
224.3,-2.504,131
227.1,-2.825,168.7
216.5,-3,176.1
225.5,-3.218,164.3
212.1,-4.183,158.7
226.1,-3.108,117
216.4,-3.426,121.8
220.5,-3.124,165.9
215.1,-2.365,161.6
223.6,-2.441,155.3
219.2,-2.491,122.9
220.3,-2.768,156.5
218.7,-3.29,143.5
227.8,-2.807,157.8
230.5,-2.965,131.8
218.4,-1.941,163.9
218.4,-3.815,92.53
213.7,-2.938,97.45
213,-4.544,169.7
220.5,-3.377,191.8
230.7,-2.599,192
216.5,-4.645,113.7
221.8,-3.866,148
211.4,-2.443,184.3
218.8,-3.405,124
222.8,-3.651,125.9
224,-3.301,116.6
222.2,-3.338,148.5
222,-3.465,125.7
222.6,-2.973,139.3
218.4,-3.214,151
218.9,-3.426,133.7
225.4,-2.907,185.6
212.4,-3.382,175.2
220.1,-2.711,168.5
224.5,-3.612,123.2
223.7,-2.554,180.9
214.5,-3.152,92.89
222.9,-2.946,234.4
220.2,-3.126,135.3
214.3,-3.23,106.2
217,-2.87,141.1
210.7,-3.051,168.5
223.9,-4.276,116.4
211,-2.804,99.16
219.7,-3.069,151.2
211,-3.482,145.2
223.5,-2.51,186
218.9,-2.527,218.8
220.7,-3.504,160
223.5,-3.192,159.2
218.5,-3.755,163.7
222.5,-3.4,132
223.9,-3.691,163.5
217.8,-2.616,183.1
221.5,-3.728,221.5
220,-3.305,108.1
216.2,-3.409,145.7
221.6,-3.431,129.1
219.7,-2.891,196.2
221.5,-3.355,114.6
221.9,-2.823,198.4
233.1,-3.881,208.5
215.8,-3.453,211.2
221.6,-2.57,102
218.7,-2.15,187.9
226.8,-3.797,103.1
225.8,-2.604,189.6
221.2,-2.641,190.7
221.3,-3.658,135.7
221.5,-3.243,147.9
223.1,-3.249,133.6
217.5,-3.017,175.4
217.6,-3.895,194.7
208.1,-3.525,170.6
223,-4.638,171.7
218.4,-3.119,211.2
225.3,-2.956,197.5
221.7,-3.666,96.39
218.2,-3.615,165.4
226.7,-4.035,188.9
232.1,-4.153,171.6
227.6,-3.256,151.3
213.8,-4.025,95.59
214.9,-2.468,168.5
213.8,-3.52,129.8
223.5,-1.415,208
218,-2.735,103
214,-3.06,184
217.9,-3.028,101.1
218.9,-2.599,194
217,-3.992,124.6
216.7,-3.587,110.4
219.4,-2.682,152
215.1,-3.063,135.5
223.1,-2.716,143.6
225.4,-2.604,196
210.4,-3.561,143.5
222.8,-3.819,143.7
224.1,-3.438,159
218.9,-2.966,187
220.3,-2.948,170
220.7,-2.567,161.3
214.5,-3.495,129.2
215.5,-3.29,186.1
225.7,-2.776,174.4
217.8,-4.414,119
225.2,-3.582,156.3
223.5,-3.399,141.4
211.3,-2.821,152.4
218.4,-3.513,137.5
220,-2.371,181.6
211.6,-3.704,116.4
214.8,-3.229,211.5
220.2,-3.053,154.1
220.4,-3.325,157.1
219,-3.126,172.2
220.2,-3.049,124.8
228.1,-3.727,217.2
220.4,-2.908,191.4
221.3,-3.669,150.6
223.3,-3.563,155.7
218.9,-3.161,169.3
221.1,-2.654,194.3
219,-3.553,105.3
225.5,-2.907,202.2
218.1,-2.905,229.7
226.2,-3.33,179.3
215.2,-2.705,163.6
221.3,-3.296,171.1
216.2,-3.143,107.7
223.3,-3.692,114.3
223.6,-3.592,127.8
220.2,-3.783,160.5
223.8,-3.384,185.7
219.1,-2.773,181.5
223.8,-2.867,175.2
222.5,-3.479,148.1
214.2,-3.531,93.59
214.6,-3.356,175.8
221.6,-4.216,144.8
222.9,-2.555,145.3
223.7,-3.554,171.3
220.4,-3.287,136.6
219.8,-3.346,204.4
213.9,-3.733,117.1
218.8,-2.728,142.2
227.7,-4.211,114.7
222.8,-3.567,148
212.7,-3.387,142.9
220.8,-3.203,122.9
215.8,-3.35,147.1
226.2,-3.24,130.3
218.9,-3.824,179
223.9,-2.952,183.6
212.7,-2.911,132.1
227.8,-2.771,264.8
216.7,-3.615,172.1
219.6,-3.705,155.4
220.4,-3.475,174
222.4,-2.737,153.6
222.3,-2.539,177.3
217.9,-4.106,147.6
225.5,-3.734,159.6
213.1,-2.654,142.8
211.9,-3.352,138.7
220.5,-3.841,136.6
222.8,-3.31,115.6
226.7,-4.11,150
215.5,-3.399,153.3
212,-3.318,139.8
229.4,-2.711,130.4
213,-3.175,148.5
223,-3.04,74.07
223.4,-2.607,187.4
214.5,-3.586,151.8
214.9,-2.255,148.6
219.6,-4.203,181.5
220.8,-3.215,153
216.9,-2.458,146.9
218.8,-3.694,180.5
219.7,-3.275,136.1
223.2,-3.067,186.4
220.6,-3.544,145
214.1,-2.589,140.6
212.1,-3.017,119.1
227.5,-3.442,164.4
226.4,-3.458,153.4
217.2,-3.04,130.8
223.4,-2.252,158.8
215.3,-3.108,133.9
218,-3.498,159.8
223.4,-3.271,180.2
210.4,-3.624,153.7
211.1,-3.466,128
215.7,-3.479,160.4
222.4,-3.078,143.9
215.1,-3.367,156
215.5,-3.197,175.7
213.4,-3.382,177.3
221.4,-3.997,135.8
222.2,-2.754,210.4
228.3,-3.654,155.3
226.8,-3.45,152.2
228.1,-2.578,194.7
219.7,-2.724,171.6
218.1,-3.323,238.5
219,-3.351,194.7
222.8,-4.017,136.3
219.9,-4.316,125.9
215.5,-3.181,154.7
222.2,-2.683,187.7
231.8,-3.21,134
219.4,-3.033,159.5
223.2,-2.74,174.6
220.5,-3.102,179.4
223.5,-4.087,196.7
219.4,-2.955,143.3
226.3,-3.067,193
221.5,-3.238,157.7
222.5,-3.878,122.3
220.6,-3.265,156.4
220.4,-3.403,115.4
227.4,-2.712,184.7
213.8,-2.233,146.8
217.5,-3.348,184.9
223.5,-3.024,199.9
218.8,-3.546,203.6
219.7,-2.988,155.4
224.7,-2.797,173.5
221.4,-3.456,158.2
226.6,-3.947,161.8
216.6,-2.385,153.1
220.3,-4.228,149.9
223.5,-3.819,159.9
229.1,-3.371,116.3
221.2,-3.312,132
217.7,-2.89,137.9
229.9,-3.486,185.1
211.1,-2.507,138
201.7,-4.188,127.6
221.2,-3.856,171.1
215.2,-3.392,122.6
221.1,-3.586,86.62
220.2,-3.437,154.3
221,-3.546,177.1
215.7,-3.263,140.3
220.8,-3.003,158.6
215.5,-3.256,157.3
218.6,-3.199,189
218.2,-2.437,158.6
219.4,-3.672,117
216.2,-3.347,145
209.6,-2.875,103.5
221.3,-3.309,89.05
230.2,-3.51,160.4
232,-2.958,182.1
222.4,-3.479,150.8
216.6,-3.208,152.3
225.4,-3.321,149
208.7,-2.786,183
225.3,-3.552,150.3
221.8,-3.104,183.2
224.3,-3.916,124
228.3,-3.667,198.8
227.4,-3.091,192.8
221.7,-2.518,143
220.9,-3.246,187.5
218,-2.833,152.3
224.6,-3.035,168.7
221,-3.449,161.7
214,-2.551,205.2
228.7,-3.71,178.2
212.4,-2.611,141.6
218.8,-3.614,156.4
221.2,-3.594,170.9
222.7,-3.204,137.5
221.3,-2.475,147.3
227.5,-3.63,173.8
223.1,-2.61,168.1
224.6,-3.622,147.9
224.1,-3.295,164.4
218.7,-2.659,190.6
226.6,-2.452,192.7
215.3,-4.078,148.3
214.7,-3.104,193.3
213,-3.658,152.6
221.1,-3.72,166.3
226,-2.836,207.6
221.6,-3.083,141.1
219,-3.768,142.7
226.3,-4.685,148.4
223,-2.514,177.4
219.7,-3.317,156.5
222.8,-3.295,147.5
211.6,-2.769,150.5
222.4,-3.463,188.8
220.4,-3.341,103.3
215.1,-2.744,152.4
221,-3.991,175.9
219.9,-2.957,125.6
214,-3.829,143.5
220.7,-3.153,135.2
220.7,-3.113,117.9
214.4,-2.807,140.5
220.6,-3.221,101.6
210.7,-3.813,143.3
223.6,-3.421,179.1
210.3,-3.372,140
223.8,-3.311,177.2
223.3,-3.375,165.9
212.9,-3.009,151.2
220.8,-3.836,130.9
214.2,-2.115,213.4
227.2,-1.939,200.7
228.7,-2.776,143.8
218.3,-2.794,184.6
218.7,-3.492,146.3
213.2,-3.442,74.76
220.5,-3.115,105.6
222.6,-3.481,140.3
225.7,-4.025,148.1
226.5,-3.209,120.3
223.3,-3.625,131.2
223.6,-4.012,169.1
222.1,-3.374,140.3
220,-3.392,198
225.8,-3.102,182.2
212,-3.641,219.5
224.1,-3.338,182.5
219.5,-3.419,133.3
217,-3.21,137.3
215.1,-3.764,122.1
218.9,-3.687,210.6
222.1,-3.376,173.8
225.6,-2.842,161.2
212.7,-3.39,175
224.2,-3.958,114.8
221,-2.949,178.8
213.8,-3.775,116.9
206.9,-2.531,107.4
226.3,-3.456,200.1
219.5,-3.462,91.46
222.9,-3.298,103.3
216.3,-3.479,150.1
220.8,-2.732,154.3
231.5,-3.073,165.8
214.7,-3.371,163.3
220.9,-2.811,147.7
218.9,-3.317,126.1
210.2,-3.528,130.2
222.8,-2.985,168.9
220.5,-3.665,104.9
218.6,-3.528,127.4
216.7,-3.78,157.5
225.4,-3.529,182.1
215.3,-3.858,118.7
218.4,-3.048,162.8
209.8,-3.603,103.9
221.1,-4.147,150.9
219.1,-2.909,181.3
221.9,-2.921,169.9
227.3,-3.827,96.73
228.4,-2.995,179.8
220.9,-3.064,181.6
219,-4.248,126.2
224.5,-3.546,147.3
231.1,-2.581,192.3
221.2,-1.848,246.1
204.7,-3.084,122.5
221.6,-3.543,129.7
234.7,-2.789,232.8
218.2,-3.769,88.32
223.7,-2.451,194.2
225.6,-3.734,187.3
218.6,-3.913,149.4
222.3,-3.802,142
227.3,-3.715,194.6
213.4,-3.292,187.9
218.7,-3.742,118.8
217.6,-3.827,110.2
225.4,-2.714,124.2
222.8,-2.734,155.7
219.8,-3.279,178.1
221.2,-2.956,143.2
224.8,-4.329,148.4
217.1,-3.905,77.85
217,-2.941,141.3
214.4,-3.604,178.8
221,-3.412,191.8
234.9,-2.974,172.1
219.9,-3.111,196.9
227.4,-3.436,122
219.8,-2.492,214
224,-2.28,185.8
221.5,-3.658,210.3
218.2,-3.246,111.3
214.9,-4.031,152
215.8,-2.731,164.8
217,-3.576,165.2
214.9,-3.108,203.7
217.1,-2.712,146.3
222.2,-2.705,177.3
217.9,-3.506,118.4
214.7,-3.723,161.9
219.2,-3.895,142.7
221.4,-3.586,153.4
221.4,-3.205,164
227.2,-3.777,115.8
219.4,-3.523,166
224.8,-3.148,113.9
205,-3.412,120.8
223.8,-3.22,203.6
223.3,-2.522,178.9
226.8,-3.07,213.1
211.6,-2.911,159.6
220.5,-3.535,123.3
227.6,-3.144,184.8
216.1,-3.235,146.4
215.1,-3.46,150.2
222.8,-2.439,149.8
222.6,-3.411,168
216.1,-2.363,170.3
215.1,-3.722,111.7
227.1,-3.179,193.7
220.6,-3.538,116.9
228.8,-2.682,169.5
214.2,-3.231,164.6
214,-3.208,163.2
218.5,-2.781,142.3
228.3,-3.803,206
217.3,-4.363,185.9
213.4,-2.219,166.6
214.2,-3.018,132.2
225.4,-3.996,124.8
226.2,-2.735,161.7
209.3,-3.004,121.4
224.7,-3.438,169.2
220.1,-2.744,150
209.1,-2.307,165.2
219.3,-3.261,150.8
217.4,-2.418,152.9
220,-3.174,177
214.3,-3.506,179.8
216.5,-4.152,109.8
222.5,-2.441,161
218.8,-3.249,151.7
214.7,-3.004,125.1
219.8,-3.691,194.5
230,-3.154,183.2
234.5,-2.358,130.9
221.1,-3.147,144.7
228.2,-2.592,126.4
228.1,-3.263,110.3
219.1,-3.411,69.65
209.8,-3.852,100.1
225.6,-2.831,215.6
232.5,-3.141,108.9
221,-3.241,158.6
222.8,-2.847,177.9
214.3,-2.565,135.3
223.9,-2.701,163.1
212.1,-3.469,179.2
214.8,-2.889,143.7
210.7,-3.239,184.6
220.9,-3.114,177.7
218.7,-2.536,160.9
216.8,-3.254,190.5
227.6,-2.962,159.9
219.8,-2.801,156.4
221.3,-3.424,117.5
218.8,-3.434,126.4
222.2,-2.834,194.4
227.3,-3.273,156.5
219.5,-2.82,165.8
219.8,-4.099,134.2
213.5,-2.913,133.8
225,-2.891,134.7
220.5,-3.75,180.1
228.5,-2.957,151.5
220.9,-3.962,126.6
226,-2.398,192.3
225.8,-3.002,185.1
220.3,-2.423,149.8
224,-2.845,193.3
209.6,-2.961,136.8
228.4,-3.334,140.3
218.3,-2.659,186
221.6,-3.815,146.7
218,-2.923,168.3
218.6,-3.844,127
225.9,-3.24,147.7
225,-3.223,169.7
225.4,-3.389,148.3
225,-3.329,203.8
222.7,-3.697,124.3
208.8,-2.979,99.7
215.6,-2.302,191.6
230.6,-2.941,137.9
212.1,-3.287,123.5
232.3,-2.802,193.1
218.7,-3.358,203.1
224.3,-3.629,164.3
218.5,-3.107,175.5
226.6,-2.913,141.3
222.2,-2.766,188.2
219,-3.343,174.7
215.4,-4.184,127.7
221.6,-3.91,142
219.7,-3.189,122.6
221,-2.754,158.6
226.6,-2.905,165.8
222.9,-2.626,188.1
229.3,-3.938,190.1
214.6,-3.75,156.9
225.3,-3.392,156.3
213.8,-2.759,211.3
221.6,-3.121,152.2
216.7,-3.747,138
217.2,-2.6,159.8
217.2,-2.659,158.7
219.8,-3.094,223.5
218.5,-1.854,202.9
228.2,-3.063,237.6
222.1,-3.317,131.1
223.6,-3.207,216.1
219.1,-2.253,191.4
207.4,-3.085,160.9
207.9,-3.53,153.7
216.5,-3.904,177.2
221.4,-3.785,123.6
222.8,-3.482,187.7
217.2,-3.389,177.8
224.2,-3.753,177
225.2,-3.63,124.3
233.3,-3.145,172
221.6,-3.547,152.8
225.2,-3.859,165.9
223.6,-3.772,166
218.6,-2.752,154.5
222.3,-3.726,198.7
220.8,-2.82,177.9
226.3,-3.459,145.6
209.4,-4.093,158.6
220.2,-2.929,141.6
215.1,-3.443,127.7
224,-3.192,202.4
214.6,-3.617,122.5
222,-2.41,144
212.1,-2.837,115.6
220,-3.278,139.7
225,-3.709,129.9
217,-2.47,170.9
220.1,-3.714,160.9
218.8,-3.552,161.9
219.6,-3.752,135
221.8,-3.206,186.2
213.8,-3.891,142.8
222.3,-3.842,109.9
218.8,-3.685,259.8
222.5,-2.859,136.2
220,-3.369,175.5
214.5,-2.649,174.7
218,-3.698,167.8
224,-3.387,128.6
223.8,-3.339,179.2
213.3,-3.682,140
222.4,-3.276,130.7
212.8,-3.353,119.6
221.6,-3.308,107.5
228.9,-4.007,143.9
229.2,-3.778,143
223.3,-3.681,83.47
220,-2.54,114.3
225.3,-3.014,188.4
216.1,-3.561,128.6
210.1,-3.803,109.6
222.6,-3.891,165.6
217.3,-3.376,184.4
219.3,-2.804,162.5
218.9,-3.163,183.3
218.3,-3.42,101.9
220.6,-3.082,201.8
214,-3.274,156.9
217.3,-3.13,175.6
226.4,-3.297,176.9
220.5,-3.747,174.7
218.3,-3.332,135
216.7,-4.317,128.7
227.1,-3.144,183.1
225.5,-2.909,163.8
227.2,-3.43,202.7
216.3,-3.095,172.6
221.3,-2.714,130.5
222.8,-4.346,129.6
229.6,-3.425,153.6
210.2,-2.988,144.5
222.2,-3.598,158.3
222.9,-4.109,185.7
225.9,-3.967,136
220.6,-3.392,168.2
229.7,-2.944,187.7
218.3,-3.93,155.9
226.8,-2.232,187.7
219.7,-3.675,171.3
222.5,-2.552,207.6
215.1,-2.487,131.2
215.8,-4.144,167.6
215,-3.508,211.3
231.2,-3.127,148.4
219.2,-3.283,169.1
221,-2.963,163.6
221.9,-3.531,122.5
220.8,-3.534,167.5
225.5,-4.314,143.1
221.1,-3.133,164
218.5,-3.392,134.8
218.6,-3.155,107.4
216.2,-3.378,127.6
235,-2.609,207.3
218.1,-3.733,165.6
216.1,-3.407,139.4
210.9,-3.295,156.5
209.8,-3.61,93.26
223.1,-3.105,182.7
212,-3.418,121.5
225.2,-3.972,130.3
218.1,-3.186,163.7
221.7,-3.417,134.6
224.2,-3.803,132.6
223.9,-2.584,196
226.6,-3.97,197.3
228.9,-3.828,176.1
224.2,-3.583,119
221.4,-2.487,190.2
225,-3.297,175.1
220.3,-2.503,137.8
217.4,-3.266,183.7
212.2,-3.651,59.11
228.4,-2.425,221
219.8,-3.392,174.9
221.4,-3.039,174.2
222.2,-3.056,159.6
226.5,-3.712,158.8
220,-2.496,251.2
215.9,-3.456,150.9
216.4,-2.303,138.6
223.4,-3.284,148.7
218.5,-2.946,167
217.2,-3.59,162.4
220.4,-2.997,186.2
232.1,-2.706,219.8
219.1,-3.611,176.3
214,-2.855,125
218.7,-3.418,139.6
219.6,-1.73,132.7
217.4,-2.376,175.9
225.3,-4.25,109
216.7,-3.676,133.8
215.9,-3.932,104
222.7,-3.973,95.58
221.6,-3.59,153
216.8,-3.728,130.6
228.7,-2.956,171.8
217.8,-2.956,211.7
227.5,-2.898,168.8
228.3,-3.669,139.5
220.1,-3.244,178.7
215.5,-3.459,159.7
218.5,-3.581,107.2
219.1,-3.222,143.3
219.2,-3.218,149.3
227.1,-3.276,156.2
225.3,-2.952,186.3
223.2,-2.138,215.5
225.6,-3.234,145.3
226.6,-3.595,133.3
207.9,-3.105,148.2
222.6,-3.597,147.5
215.7,-3.412,192.2
229.9,-2.349,173.6
217.8,-3.268,173.9
220.5,-3.429,170.7
226.4,-3.045,145.1
218.3,-3.314,186.9
213.1,-3.261,138.7
225.7,-3.832,136
225.1,-3.141,161.8
216,-3.791,197.9
210.8,-3.712,162.5
225.4,-2.959,133.5
223.5,-4.037,121.3
213.1,-3.809,118
219.2,-2.903,185.7
222.1,-3.125,95.12
209.6,-2.318,138.6
217.5,-3.248,139.4
218.1,-3.46,130.8
223.4,-3.048,166.5
219.7,-3.935,143
226.4,-3.028,173.8
222.5,-3.668,195.4
223,-3.674,132.4
226.2,-3.58,142.1
219.8,-3.146,180.2
222.9,-3.428,138.9
220.4,-3.325,146.5
221.3,-4.181,132.5
212.4,-2.433,160.7
214.6,-3.556,165.6
219.5,-3.136,127.3
228.5,-3.384,149.1
211.3,-2.576,75.56
217.4,-4.272,121.7
218,-3.656,151.4
213.9,-2.299,156.2
213.4,-3.053,133.4
214.9,-2.716,121.3
222.4,-3.526,155
227.7,-2.963,149.4
214.2,-4.065,91.92
228.1,-3.219,139.3
220.6,-3.766,136.3
208.7,-3.635,81.61
223.4,-2.499,179.8
213.9,-3.041,186.2
218.1,-3.19,193.6
229.4,-3.619,178.3
221.3,-3.178,167.6
221.6,-2.79,159.1
219.6,-3.527,143.8
220.7,-3.5,186.5
223.1,-3.594,114.4
221.2,-2.385,184.1
226.7,-3.961,144
216.4,-4.336,157.4
218.4,-3.619,140.8
226.6,-2.935,178
218.2,-3.284,154.3
217.1,-2.901,164.6
217.4,-3.35,114.8
220.3,-3.749,183.1
226.7,-3.816,191.2
221,-2.546,138.5
219.5,-4.11,131.8
221.9,-3.035,156.8
229.4,-2.985,143.1
219.9,-4.054,141.9
223.9,-3.97,138.5
219.8,-3.74,125.1
219.6,-4.008,129.8
227.6,-3.088,141.7
219.2,-3.024,179
218,-3.427,175.3
219,-3.057,170.7
218.2,-3.168,163.6
222.8,-2.746,139.8
225.6,-3.112,152.6
219.6,-3.896,149.3
219.2,-4.142,101
219,-2.936,174.2
220.8,-4.121,132.2
222.6,-3,170.5
227.1,-2.803,165.7
213.3,-2.846,150.2
221.3,-3.177,176.6
216.4,-3.169,121.9
233.1,-2.774,172.4
222.7,-1.931,234
214,-3.351,127.1
214.2,-3.385,123.2
230.7,-2.952,171.6
221.1,-3.028,158.5
229.5,-3.561,167.1
224.2,-3.856,135.9
221.7,-2.991,196
214.5,-2.852,155.7
215.5,-3.129,92.34
214.8,-4.53,136.1
222.3,-3.469,127.6
217.2,-2.761,173.5
209.9,-3.364,161.4
224,-3.414,176.7
221.1,-3.929,117.7
219.5,-3.685,138.8
215.6,-3.163,206.7
212.1,-3.889,116.6
213.8,-3.264,177.3
218.4,-3.336,111.7
216.8,-2.676,161.7
217.9,-2.71,141.2
216.8,-3.381,104.4
227.7,-3.785,141.4
221.8,-2.918,167.1
214.1,-3.51,92.33
222.6,-2.58,141.1
222.7,-4.27,87.53
216.5,-2.925,147.4
207.5,-3.028,173
217.4,-4.77,173.6
220.7,-3.405,157.2
218.4,-3.373,220.5
222.6,-2.905,126.6
220.7,-3.538,157.4
227,-4.644,120.4
221.7,-2.557,243.3
221.8,-2.699,133.6
223.6,-3.19,159
218.8,-2.928,79
219.4,-3.473,99.75
218.8,-4.703,79.22
222.5,-3.333,155
224.6,-3.366,167.3
229.1,-2.956,191.3
222.7,-3.372,160.7
237.9,-3.336,133.3
217.9,-3.276,152.1
212.3,-3.169,160.8
226.4,-2.48,169.2
217.5,-3.637,133.2
232.9,-3.097,168.8
223.8,-4.304,142.9
221.2,-4.038,141.2
220.6,-2.591,190.9
221.1,-3.298,132.2
228.8,-3.517,143.4
216.9,-3.778,107.8
222.3,-2.845,143.3
214.2,-3.04,139.7
219.9,-3.219,129.9
229.9,-3.256,161.6
223.8,-3.235,128.2
216.4,-2.988,189.8
219.8,-3.567,220.8
218.9,-3.274,177.4
231.8,-3.831,113.9
217.3,-2.406,192.1
211.7,-3.265,155.5
214.3,-3.32,158.4
227.3,-1.755,198
225.2,-3.468,188.3
222.7,-2.679,184.1
222.4,-2.627,213.3
213,-2.85,156.8
222.8,-3.289,146.9
219.8,-3.07,148.9
218.9,-2.401,243.3
216.5,-3.397,143.1
222.6,-2.421,209.4
213.3,-3.107,230.5
223.5,-3.334,149.3
217.8,-3.959,122.2
217.1,-3.62,224.1
210.6,-3.183,189.4
212.3,-3.307,199.8
222.7,-3.737,181.7
223.4,-2.396,143.3
216.9,-3.486,142.7
225.6,-3.448,124.9
220.6,-4.112,116.2
226.8,-4.121,180.3
209.2,-3.783,134
218.8,-3.326,148.8
220.3,-3.672,148.3
221.5,-2.681,175.8
220.6,-3.046,171.9
226.7,-2.951,156.2
212.6,-3.533,134.8
221,-4.258,127.5
226.8,-2.857,191.6
224.9,-3.371,194
230.1,-3.927,165.4
226.9,-3.266,171.6
216.8,-2.398,199.4
218.5,-3.6,147.4
220.5,-2.958,147.7
217.1,-3.959,97.98
220.1,-2.117,214.1
222.1,-3.944,113.8
213.6,-3.415,127.2
217.2,-4.403,121.5
205.3,-3.841,100.1
221.2,-2.67,137.8
217.8,-4.031,114.3
224.9,-3.294,138.8
225.1,-3.555,139.4
216.3,-3.815,147.8
218.1,-3.389,143.5
219.3,-3.038,115.7
219.8,-2.776,140
228.8,-3.356,126.2
220.5,-3.59,152.2
215.9,-3.421,116.1
221.2,-4.17,113.1
217.9,-4.134,145.8
220.2,-3.455,112
216.5,-3.186,192.2
222.7,-3.66,138
227.1,-3.81,274.3
213,-3.04,163.8
227,-3.925,175.8
221.5,-3.732,149.1
225.9,-3.344,155.1
220.5,-3.15,159.6
221.8,-2.447,197.6
221.7,-3.52,138.7
221.4,-2.882,125
226.3,-3.468,174.5
222.5,-3.975,145.3
219.1,-4.091,109.9
218.5,-3.496,179.8
221.7,-3.539,198
210.5,-3.105,128.8
218.6,-3.605,183
219,-3.13,106.6
223.3,-2.842,155.1
218.3,-3.331,157.9
223.2,-3.948,145.2
217.2,-3.447,143.9
222.4,-4.04,147.4
229.5,-1.972,252.4
220.9,-3.506,131.4
210.4,-2.908,172.7
221.8,-4.171,121.4
